,label,area,mean_intensity,weighted_centroid-0,weighted_centroid-1,target_intensity,target_log_intensity,SBR,size_fraction,expressed,normalized_target_log_intensity
170,172,392.0,504.6683673469388,598.3470555527473,1267.3181317292624,684.2142857142857,6.528271151767633,1.1361824390971267,0.22193877551020408,True,0.07161729681809281
171,173,414.0,514.6280193236715,600.0163759762692,1395.0433547987384,1046.5531400966183,6.953257319475607,1.3321498894533748,0.3695652173913043,True,0.14137887957664397
172,174,463.0,622.3628509719223,605.6063459122553,1519.9642031691387,1593.6652267818574,7.373791816453208,1.5562718245905538,0.4060475161987041,True,0.21040971950244458
173,175,240.0,457.0541666666667,606.5405723245786,1715.4956925236797,1059.3875,6.965446189909232,1.1865824350148217,0.30416666666666664,True,0.14337968562187253
177,180,356.0,477.2050561797753,629.7054478029255,455.0433116519999,712.9634831460675,6.569430203318806,1.1724159944284693,0.29213483146067415,True,0.07837356513745042
179,182,219.0,480.62100456621005,633.8719122900358,1043.7844588432013,663.3881278538813,6.497360230443686,1.1299978039066556,0.1963470319634703,True,0.06654326156722012
180,183,402.0,476.66169154228857,646.4891659447443,473.58597835276436,664.5497512437811,6.499109745544469,1.1147438476707705,0.10945273631840796,True,0.06683044489638301
182,185,384.0,483.3020833333333,648.130789706231,1548.6864344677458,858.40625,6.755077472277867,1.240928888699116,0.3515625,True,0.10884760947454941
183,186,110.0,459.23636363636365,644.4965753424658,1519.0345237152585,1000.1,6.90785527398247,1.4065893760051569,0.8363636363636363,True,0.13392612277008986
185,188,369.0,487.36856368563684,657.6018494319919,946.321743337096,735.2005420054201,6.6001433082629415,1.218612769798309,0.34688346883468835,True,0.08341512878148105
186,189,444.0,537.4504504504505,668.5470229813769,1307.6907571617749,757.2252252252252,6.629660732601227,1.1700694095998792,0.2702702702702703,True,0.08826042116334865
196,200,453.0,642.0220750551877,709.0568877305423,477.69524061670495,622.083885209713,6.433074947327102,1.0956387309312796,0.11479028697571744,True,0.05599081671358874
197,201,350.0,477.75714285714287,713.8622073378584,450.6244655084771,628.9028571428571,6.443976804618892,1.1097828804043783,0.15428571428571428,True,0.05778035923866631
199,203,289.0,463.43252595155707,720.5765612400322,1495.0563345578353,727.9100346020762,6.590177461716889,1.1926641340250692,0.35986159169550175,True,0.0817792326478941
202,206,205.0,458.03414634146344,731.9405838312193,1651.5158418266824,2285.839024390244,7.734488423848275,2.1452179766126096,0.8439024390243902,True,0.26961815530454825
205,209,419.0,517.5513126491646,744.0114777684526,767.6085615206545,715.6109785202864,6.573136693216555,1.156413405180135,0.2577565632458234,True,0.07898198635534581
207,211,400.0,502.375,747.9233590445384,820.0750734013436,634.2,6.452364362104247,1.1044621543598427,0.135,True,0.059157178839201574
213,217,405.0,489.3160493827161,777.1572817689595,1415.814747720426,648.5308641975308,6.474709595835282,1.1092377681399646,0.17037037037037037,True,0.06282515438907388
214,218,390.0,483.95897435897433,780.4255234603484,527.055339507481,635.4846153846154,6.454387881657663,1.0926136220833618,0.08205128205128205,True,0.059489340065884466
215,219,421.0,502.39904988123516,796.501413644745,1477.8503427733913,739.4204275534441,6.605866673323293,1.1542635052165806,0.25415676959619954,True,0.08435462054769172
218,222,377.0,493.8992042440318,805.5606498388829,1125.4512352309346,672.787798408488,6.51142997295399,1.130475450980033,0.23607427055702918,True,0.06885281322114234
219,223,473.0,617.7780126849894,807.2055754613992,1209.9766844963708,717.8668076109936,6.576284047120031,1.164672161863003,0.2536997885835095,True,0.07949862526383544
221,225,449.0,583.2806236080178,822.6834928768619,786.5486210017068,640.8418708240534,6.462782735105214,1.1071030791797203,0.1603563474387528,True,0.06086735730038817
223,227,411.0,510.75912408759126,835.0190451691581,1476.046888844428,695.6593673965937,6.544860125871908,1.1239033735908615,0.1922141119221411,True,0.07434038095068063
224,228,483.0,732.8737060041408,844.1222279350694,1102.8232150020622,2133.600414078675,7.665566166942905,1.8015056814232135,0.4078674948240166,True,0.2583045500760741
225,229,90.0,476.4222222222222,843.9991604086011,1493.4476887914548,1122.1222222222223,7.022977012611806,1.6867954817919686,0.8777777777777778,True,0.15282338415629382
226,230,192.0,455.7395833333333,862.5132796964641,411.50187424287446,623.6822916666666,6.435641090739502,1.1319133907076289,0.17708333333333334,True,0.056412049778655105
227,231,273.0,460.46520146520146,870.0189567804498,450.10587318128665,981.7838827838827,6.889371205502126,1.4128899753994768,0.5567765567765568,True,0.1308919584349053
230,234,343.0,481.06705539358603,876.0444953516842,1663.1565215810333,1046.3090379008747,6.953024048312874,1.3577699755836357,0.478134110787172,True,0.14134058805856475
231,235,197.0,469.76142131979697,879.1330408566828,982.3583199161471,654.9796954314721,6.4846042358134985,1.131490050187709,0.116751269035533,True,0.06444936194723772
234,238,204.0,460.69607843137254,886.9351897171799,1499.4173033134005,838.9117647058823,6.7321055337208735,1.3108333603200597,0.5833333333333334,True,0.10507676017512169
236,240,429.0,536.2354312354312,900.4590580103893,873.8844965115521,748.6433566433567,6.618262710762691,1.2187372350198398,0.30536130536130535,True,0.08638943310728764
240,245,331.0,478.2356495468278,935.9439783696366,1139.9664362965584,642.1148036253776,6.464767109549623,1.1014724995734484,0.08761329305135952,True,0.06119309284791008
241,246,100.0,477.25,936.5325510738606,757.4746149816658,777.93,6.656636545837403,1.2505064876762397,0.53,True,0.09268850746484869
246,251,232.0,459.0431034482759,955.5474281207158,467.1082555540949,671.551724137931,6.509591040752475,1.1525775451990987,0.25862068965517243,True,0.06855095205315376
252,257,255.0,524.4117647058823,981.3760777715461,1471.1629463451113,751.4980392156863,6.622068600028862,1.2155030535338003,0.40784313725490196,True,0.08701417075567686
256,261,410.0,515.2780487804878,1001.9597375795214,851.0704758027871,691.719512195122,6.539180544251786,1.1453289040480499,0.23414634146341465,True,0.07340807624682877
259,264,395.0,530.2354430379747,1025.7418151955424,984.1880941353973,671.5037974683544,6.509519671149617,1.1094247937550645,0.16962025316455695,True,0.068539236715492
262,267,188.0,452.0691489361702,1042.414571297462,572.6621915777336,685.2872340425532,6.52983807014241,1.157372287230475,0.20212765957446807,True,0.07187450685028618
263,268,437.0,519.6636155606408,1048.2575772921225,1615.4015095137233,673.3318077803203,6.5122382360517825,1.1434308738767278,0.2448512585812357,True,0.06898548980516273
264,269,403.0,501.0198511166253,1057.8726765753229,721.1854579492945,651.8238213399504,6.479774312743844,1.1286161225891644,0.22332506203473945,True,0.06365652890102758
265,270,422.0,506.16350710900474,1073.3612061741285,1596.8384558124728,630.9407582938388,6.447211972703968,1.0908071233392278,0.06872037914691943,True,0.05831141286641617
269,274,318.0,472.6698113207547,1102.0608014157501,686.5495080134922,613.4748427672956,6.419139257225916,1.0922028965558344,0.0660377358490566,True,0.053703269795216
270,275,426.0,537.7840375586854,1109.7390788141215,1009.0890587352027,704.1995305164319,6.557061740030062,1.1838680653078404,0.2793427230046948,True,0.07634327888138892
274,281,241.0,473.92116182572613,1138.449932145515,1634.5539902814867,774.161825726141,6.651780928901699,1.2171985533377716,0.3983402489626556,True,0.09189145676427946
275,282,404.0,515.5123762376238,1154.41326278287,1001.828839902625,719.8762376237623,6.579079305045727,1.1721597515984379,0.2722772277227723,True,0.0799574675319652
276,283,292.0,485.65410958904107,1165.7504283870785,1017.792660653969,682.25,6.525396159588448,1.1240983518881331,0.13013698630136986,True,0.07114536615286648
277,284,480.0,645.2895833333333,1179.0405890120392,689.0470557469354,609.175,6.412105582752816,1.088275996330322,0.07083333333333333,True,0.052548690420319843
278,285,229.0,466.53275109170306,1178.0627316634843,1533.5727844546782,710.1266375545852,6.565443316883553,1.2211916732309747,0.4585152838427948,True,0.07771911675974952
279,286,316.0,483.88607594936707,1180.5517893112199,1444.0566811416015,740.0253164556962,6.6066843970396345,1.1827873436514793,0.3259493670886076,True,0.0844888500945471
280,287,189.0,474.6878306878307,1184.4893330063758,1242.3852267154132,662.5767195767196,6.496136354290383,1.1313716010843409,0.05291005291005291,True,0.0663423619990875
284,291,354.0,488.97740112994353,1256.6706085570024,934.9476077135496,764.271186440678,6.638922682258703,1.2451776070988292,0.3474576271186441,True,0.0897807724515336
285,292,377.0,493.41909814323606,1275.8044608346459,802.4568511818685,704.1034482758621,6.556925288936561,1.118311422164957,0.1883289124668435,True,0.07632088040121454
289,296,324.0,1375.0555555555557,1342.3804133615251,827.8594714467205,33704.37345679013,10.425382884086135,2.467252084939322,0.6419753086419753,True,0.7113291352049607
290,297,305.0,1358.744262295082,1340.6540899625256,837.8434427159118,28859.127868852458,10.270181612496765,2.364225871981984,0.5606557377049181,True,0.685852808738604
293,301,255.0,474.3764705882353,1452.3928872575766,752.6981217862871,1052.4352941176471,6.95886208539365,1.3420318681183945,0.5568627450980392,True,0.1422989032648092
2,3,272.0,456.34558823529414,7.042360182395308,1043.514735027311,730.4558823529412,6.593668835599614,1.1036484482556548,0.15441176470588236,True,0.07901858241492454
14,15,383.0,529.603133159269,38.24384977173902,390.0685719638332,716.1671018276762,6.573913522172089,1.1856563827045534,0.29765013054830286,True,0.07578573120246412
16,17,268.0,457.1940298507463,37.50570481849047,754.5064964742753,683.3246268656717,6.526970042210987,1.1480385676485174,0.22388059701492538,True,0.06810368218481044
17,18,474.0,545.5738396624473,40.54177848585858,956.3043325264306,901.3143459915611,6.803854082435092,1.0865708076473468,0.07172995780590717,True,0.11341427208930965
23,24,254.0,459.5787401574803,44.97765841707144,479.53076679259505,666.4842519685039,6.502016511385386,1.1555261966616752,0.20078740157480315,True,0.06402017054220033
24,25,319.0,522.9749216300941,47.990493259565184,404.91818568714075,664.5015673981192,6.4990372369136775,1.1098659914318252,0.13166144200626959,True,0.06353262823499017
30,31,350.0,461.5285714285714,60.50672609651159,1141.1929612777417,732.0171428571429,6.595803932890833,1.1921382103656044,0.32,True,0.07936797964883646
36,37,163.0,476.6871165644172,66.9310296010296,625.9123938223938,808.7852760736197,6.6955334628838035,1.375800730020023,0.6993865030674846,True,0.09568818297735793
38,39,303.0,460.6171617161716,73.33483559867304,237.50775613146374,715.4092409240924,6.572854743884478,1.2472474491846013,0.38613861386138615,True,0.07561246780761155
44,46,270.0,479.0407407407407,80.9679606621257,411.05183971053265,650.4111111111112,6.477604641591848,1.1232011800843784,0.11481481481481481,True,0.060025298825788775
56,58,290.0,464.61034482758623,101.0297023089426,884.4901400506171,814.9689655172414,6.703150033395885,1.2752088219434137,0.42758620689655175,True,0.09693459393940662
57,59,355.0,495.8225352112676,104.84749200361328,138.11793747194872,882.2422535211267,6.782466682149733,1.3124925065079913,0.4422535211267606,True,0.10991433860571509
61,63,336.0,517.3333333333334,111.93873113033874,153.75131167157585,731.125,6.59458444376319,1.1225915259113186,0.12202380952380952,True,0.07916841678594655
67,69,338.0,472.68934911242604,129.58338601355706,905.1740199913626,720.4970414201183,6.57994130914401,1.128518918288266,0.20118343195266272,True,0.07677214624933848
70,72,300.0,462.28333333333336,132.8973645311317,198.89587915059306,743.6933333333334,6.611628763481007,1.2835877930123414,0.44,True,0.0819576284007082
71,73,260.0,450.75384615384615,132.0048209836513,1102.4752636608757,685.9538461538461,6.530810345803391,1.132239806462457,0.19230769230769232,True,0.06873212729505718
76,78,227.0,484.6211453744493,140.07925715168759,603.466989064531,601.6784140969163,6.399723106723084,1.093141373477085,0.08370044052863436,True,0.04728040285881541
81,83,242.0,474.46280991735534,150.04963421006792,426.18164082912386,642.50826446281,6.4653796796637835,1.1815083503047676,0.359504132231405,True,0.05802474929584012
82,84,272.0,459.47058823529414,150.96281686083728,1659.8517395339904,1196.1764705882354,7.086885474285109,1.3037988113584216,0.49264705882352944,True,0.15973084315579644
87,89,389.0,516.840616966581,163.2775862840772,813.2675639514352,633.3624678663239,6.451042877322563,1.1330318724181154,0.2133676092544987,True,0.05567860839548655
91,93,248.0,453.9032258064516,171.9491152014782,892.3215123303248,752.1854838709677,6.622982947619456,1.2545544993953444,0.4596774193548387,True,0.08381567981017546
95,97,215.0,451.90232558139536,180.22921191037372,264.8872878477547,627.953488372093,6.442466100623629,1.1437467820813365,0.10232558139534884,True,0.05427506483482003
97,99,287.0,461.0731707317073,187.52398585333412,329.96028051508375,771.4564459930314,6.648280216538916,1.2569445416638896,0.4250871080139373,True,0.08795544235042807
105,107,257.0,449.17898832684824,193.98054383700483,1345.5609022947185,626.9027237354086,6.440791383039041,1.1125107937074272,0.07782101167315175,True,0.05400100627362714
114,116,345.0,497.6927536231884,211.2844022270885,800.7482469831804,615.4202898550725,6.4223054325346745,1.1139609442982907,0.13333333333333333,True,0.050975879503516675
117,119,239.0,458.2845188284519,217.3412854925591,1142.8788277184333,650.7280334728033,6.478091787596607,1.1164728171216018,0.058577405857740586,True,0.060105017659808135
122,124,230.0,451.7086956521739,225.63102422684878,1164.0602735506723,682.3217391304348,6.525501304856291,1.1546335873278182,0.29130434782608694,True,0.0678633311847956
123,125,187.0,476.70588235294116,228.4983958538993,578.3617854258279,755.4385026737968,6.627298378894443,1.189089313981313,0.2620320855614973,True,0.08452187702040015
124,126,120.0,483.0416666666667,227.01157595100491,652.0595876822221,638.1333333333333,6.458547247926054,1.1235819109815368,0.15,True,0.05690665844355336
139,142,190.0,446.33684210526314,256.5337955756804,1516.453752181501,733.6526315789474,6.598035662614872,1.1996158945701516,0.3894736842105263,True,0.07973319026271564
141,144,338.0,495.0177514792899,263.52062564249684,650.4562325181095,768.2810650887574,6.6441556363645775,1.253552399885169,0.38461538461538464,True,0.08728047690042784
150,153,165.0,466.5212121212121,270.00122115984203,429.0381677405945,764.8606060606061,6.639693602923632,1.3474917435154377,0.6606060606060606,True,0.08655028903109763
163,166,129.0,447.29457364341084,296.0512642761824,1482.4140309526697,677.9147286821706,6.51902151112547,1.152814910369694,0.06976744186046512,True,0.06680294765324457
165,168,297.0,495.38720538720537,308.4944402908992,674.6159178957384,1059.79797979798,6.96583358384622,1.433404235903124,0.5353535353535354,True,0.13992134976498405
169,172,303.0,574.8085808580859,312.217762262656,698.2291306619509,721.8118811881188,6.5817645525721336,1.1382436403103455,0.2145214521452145,True,0.07707051026916756
173,176,424.0,502.91509433962267,314.47235926391414,1244.9244827327468,1863.25,7.530077553761803,1.7165528454157115,0.45990566037735847,True,0.2322568527655855
179,182,151.0,477.71523178807945,313.9573022804464,582.3951757122063,1201.0397350993378,7.090942906544625,1.689125130897608,0.8609271523178808,True,0.16039482020924956
181,184,499.0,950.5310621242485,322.8795694844144,720.9568746508122,691.5310621242485,6.53890807001532,1.1070727087171812,0.09819639278557114,True,0.07005727648252735
190,194,373.0,586.8927613941019,330.25807748354356,694.7014540155589,734.9356568364611,6.5997829536617365,1.1009987197631799,0.12332439678284182,True,0.08001912508223152
191,195,475.0,687.2463157894737,331.944354586726,901.7630727663719,617.4042105263158,6.425523931815319,1.1064859236908022,0.13263157894736843,True,0.051502569669173104
199,204,257.0,463.81322957198444,342.58395134228186,1354.9504446308724,714.9455252918287,6.572206351388487,1.164145498324625,0.25680933852140075,True,0.07550636184910542
200,205,320.0,474.078125,344.0653241488415,1237.3645232523647,1073.79375,6.978953217520795,1.2139468699627545,0.321875,True,0.142068307533459
201,206,273.0,467.3772893772894,344.03014248318885,1044.7674969042432,648.8498168498169,6.475201282914289,1.1405136320818257,0.23443223443223443,True,0.05963200205308872
202,207,423.0,557.9456264775414,349.15044637749935,831.9500108045811,632.25768321513,6.44929703765517,1.1027085334624729,0.12529550827423167,True,0.05539291108644617
203,208,112.0,507.7232142857143,345.661760309505,616.5131275828717,792.875,6.675665579954061,1.3341117813603538,0.6517857142857143,True,0.09243691036889867
211,217,313.0,471.3258785942492,361.11785799017116,1248.5653685815964,1084.003194888179,6.9884161293090665,1.2997030847715458,0.3961661341853035,True,0.14361686235443671
212,218,185.0,480.9135135135135,359.34980723622834,1167.5208555789095,843.7459459459459,6.7378514373703915,1.3329735447344344,0.5891891891891892,True,0.1026132928031136
213,219,400.0,485.785,367.21039142830676,1283.0353036837284,1092.835,6.996530516122094,1.3670334364625052,0.415,True,0.14494473828731458
218,224,414.0,506.2367149758454,375.92781822866465,1176.9269212050654,757.1256038647343,6.6295291628768,1.200576061576399,0.2922705314009662,True,0.0848869328687194
222,228,226.0,459.93362831858406,382.43183414305645,1235.0228967242292,836.0442477876106,6.728681539659677,1.2356028899081477,0.4469026548672566,True,0.10111268816624053
225,231,202.0,457.4306930693069,385.9911256371684,1572.5122238936808,1023.0247524752475,6.930518961626893,1.3354910315975883,0.5495049504950495,True,0.13414230102054514
231,237,129.0,450.7596899224806,390.547069546674,208.05890142395268,730.2713178294574,6.593416133350429,1.2811943914306692,0.6046511627906976,True,0.0789772290455808
238,244,372.0,476.26075268817203,404.3838086798481,1602.4605771890117,797.0376344086021,6.680901897761458,1.1548723786690285,0.22849462365591397,True,0.09329380572692858
239,245,254.0,452.5236220472441,404.2034957064929,135.40657380743164,596.4566929133858,6.3910066369130245,1.122016925355845,0.14960629921259844,True,0.04585399926885425
246,252,321.0,467.19314641744546,412.8101007541559,1226.5827737732466,723.2149532710281,6.5837064854004765,1.1929182643335094,0.3364485981308411,True,0.07738829717351892
251,257,466.0,648.7360515021459,419.70087095739154,828.4341290922263,641.1437768240344,6.463253732586529,1.106925390145269,0.1609442060085837,True,0.05767684944542539
255,261,142.0,453.7323943661972,418.58582958249264,1466.500760515288,710.9154929577464,6.5665535661397225,1.1822542257674973,0.3028169014084507,True,0.07458131382532751
256,262,480.0,655.4354166666667,425.93737623526346,946.8146937945196,673.2333333333333,6.512091975846233,1.1409271489726196,0.22083333333333333,True,0.06566896632657748
258,264,490.0,1250.704081632653,427.27825306562016,773.8031247705375,4842.730612244898,8.48523401670684,2.429772275805548,0.3979591836734694,True,0.3885630911175886
259,265,141.0,451.65248226950354,423.5214892514486,1512.4552549345979,864.1205673758865,6.761712304642421,1.3605763126946182,0.6950354609929078,True,0.10651799590862132
270,276,371.0,533.4797843665768,442.8773652113722,691.7696252545207,896.2102425876011,6.798175031195014,1.2827808130365779,0.41778975741239893,True,0.11248492577676128
276,282,322.0,455.70186335403724,447.43066459491877,1490.9517432668192,755.6304347826087,6.627552413776752,1.1726301611058307,0.3105590062111801,True,0.08456344846801556
277,283,452.0,521.2986725663717,451.6556039842633,1349.768880476346,1109.774336283186,7.011911972992224,1.3686526124678269,0.37389380530973454,True,0.14746183130507085
279,285,333.0,533.057057057057,453.5896804651058,677.8142844266174,679.4774774774775,6.521324087313356,1.1049648103411223,0.057057057057057055,True,0.06717975191140524
281,287,384.0,518.9791666666666,455.9936574204167,733.4571173377223,800.4270833333334,6.685145439385154,1.2250574146555842,0.3255208333333333,True,0.09398823858083505
293,299,460.0,488.7369565217391,482.2505170826309,1177.1605647209533,638.4130434782609,6.458985477440445,1.1044713239771935,0.14565217391304347,True,0.05697837235597136
309,315,205.0,463.2048780487805,504.04959086744526,587.5394862937961,643.390243902439,6.466751451342804,1.1454561704879578,0.08780487804878048,True,0.05824923238247948
311,317,96.0,474.9166666666667,502.3397525881734,273.3399719248991,776.1458333333334,6.654340432079937,1.3045422916353588,0.65625,True,0.08894716415891435
318,324,295.0,478.8677966101695,517.575587898008,1180.0610267155578,649.8440677966101,6.476732438412585,1.1165532203072217,0.15932203389830507,True,0.059882567447927526
321,327,151.0,462.20529801324506,518.105755591535,470.4568796297623,694.3576158940398,6.542987124464354,1.1817800939033434,0.08609271523178808,True,0.07072479189146441
332,338,243.0,455.28395061728395,534.3918777229424,1336.436411952926,673.1604938271605,6.511983776440124,1.124245838948093,0.0823045267489712,True,0.06565126007339583
341,347,271.0,458.7453874538745,553.4019063706563,505.5593951093951,640.5756457564576,6.4623672185885725,1.1441811858658566,0.26199261992619927,True,0.057531776178748606
355,361,283.0,468.64664310954066,567.0465365272531,1444.293967291728,884.5971731448764,6.785132369798187,1.1698621807444336,0.19434628975265017,True,0.11035056410919597
358,364,245.0,460.77142857142854,568.5424354897289,662.3930941012853,677.7755102040817,6.5188161272190515,1.2094695812673288,0.4122448979591837,True,0.06676933767720827
359,365,235.0,480.0468085106383,574.4422352430171,1002.3749191124979,680.068085106383,6.522192918314409,1.1569747367002472,0.225531914893617,True,0.06732193145036725
361,367,182.0,468.2912087912088,573.6210327470696,1352.3815133346632,745.8461538461538,6.614519350847559,1.1908064947657293,0.34065934065934067,True,0.0824306575382594
365,371,386.0,489.8031088082902,585.2328735243092,1444.652403418948,1615.282383419689,7.387265070786873,1.6191885042434615,0.46632124352331605,True,0.20888635497855934
369,375,322.0,541.8850931677018,591.7059952890473,873.2294784138646,598.6490683229814,6.394675563864943,1.0825835032037063,0.06832298136645963,True,0.04645439950995667
383,389,431.0,514.6264501160093,608.9348614091721,511.49897206542715,730.4849187935034,6.593708585931103,1.1986921696740154,0.2877030162412993,True,0.07902508734372882
387,393,272.0,458.40808823529414,609.1494221530713,1532.0508312815289,687.8713235294117,6.533601790687336,1.1479002421850402,0.2647058823529412,True,0.06918893229644008
390,396,202.0,470.4504950495049,609.6882385747808,590.1577169555197,687.009900990099,6.53234870404004,1.1604212110234513,0.24752475247524752,True,0.06898387137944217
393,399,277.0,465.43682310469313,614.0216480771916,340.8748817150924,1636.7797833935017,7.400486043821904,1.7826538282959066,0.6462093862815884,True,0.21104989639049454
394,401,320.0,488.346875,617.4917995021469,1366.8803232845505,791.55,6.673993048519787,1.193954012471107,0.3375,True,0.09216320955949331
407,414,130.0,526.0076923076923,625.9808718796157,889.3688158991532,766.2538461538461,6.641513506688194,1.249578873560916,0.5230769230769231,True,0.08684810653287545
408,415,319.0,461.9623824451411,631.1427262733602,282.4883894521124,756.7147335423198,6.628986344295011,1.258337445186717,0.3949843260188088,True,0.08479810351570927
411,418,153.0,456.15686274509807,628.4497220311783,1525.855742778542,803.9281045751634,6.689509843010371,1.30374107656442,0.6013071895424836,True,0.09470244985382803
413,420,216.0,467.61574074074076,630.9724469085688,1227.0753131033118,767.0925925925926,6.642607514540831,1.222857155962962,0.42592592592592593,True,0.0870271350573184
425,433,226.0,457.92035398230087,644.4440235771572,418.97376558121556,899.7522123893805,6.802119405849566,1.3940354790099163,0.6150442477876106,True,0.11313040155881571
430,438,435.0,552.183908045977,649.286948376353,1462.6452581182348,1252.8091954022989,7.133143665090109,1.4656190513312104,0.3954022988505747,True,0.16730074827417374
433,441,463.0,542.7753779697624,657.8182089492848,1134.0997274228528,653.0561555075594,6.481663121762064,1.111335912578146,0.15550755939524838,True,0.06068944736421433
439,447,370.0,493.1108108108108,662.5394215433184,868.2353015330143,678.1027027027027,6.519298755381165,1.1555772099153148,0.27297297297297296,True,0.06684831719048101
444,452,389.0,501.68894601542416,669.0065434496329,469.25498957249806,640.0205655526993,6.461500309513535,1.1368392774719929,0.2390745501285347,True,0.05738991115268299
453,461,457.0,555.5951859956236,681.0514479711076,1243.6370363952155,708.5098468271335,6.56316395716702,1.1553310885010457,0.2538293216630197,True,0.07402662247520708
456,464,154.0,453.6233766233766,677.5918434538636,258.01719201809385,805.1103896103896,6.690979397967905,1.3274829535885895,0.6493506493506493,True,0.09494293465016757
457,465,207.0,510.59420289855075,679.5401871457901,793.5556280926835,688.903381642512,6.535101031343833,1.178933147596158,0.30917874396135264,True,0.06943427499838739
465,474,325.0,504.9046153846154,698.7141394566529,608.8444732896999,677.2615384615384,6.518057518046412,1.1631516779570386,0.24615384615384617,True,0.06664519535000357
473,482,361.0,470.46537396121886,708.5035445542222,677.5178935220622,694.1301939058171,6.542659542200179,1.163742733341039,0.28254847645429365,True,0.07067118480880263
475,484,282.0,473.01063829787233,709.4033241121832,1281.9007564341887,635.822695035461,6.4549197430825815,1.1105668192140743,0.14184397163120568,True,0.05631303670859844
485,494,332.0,509.2590361445783,725.4779741415002,1156.8242840413075,715.656626506024,6.573200480010294,1.2091304555454598,0.33433734939759036,True,0.07566904567248
498,507,100.0,452.57,744.4902446030449,1683.492697262302,716.08,6.573791892562683,1.2049760581273319,0.31,True,0.07576582716845937
510,519,407.0,536.923832923833,767.9626592473276,984.7464398154927,1219.5601965601966,7.1062455781107055,1.4286464991070857,0.4103194103194103,True,0.1628990204340539
515,524,333.0,508.3933933933934,772.5994447561948,855.3634247910452,609.1711711711712,6.412099297463922,1.074603905581943,0.06606606606606606,True,0.049305700173836176
520,529,318.0,492.1666666666667,782.732871592049,1309.1407970148682,650.0817610062893,6.477098141142789,1.1044804814744364,0.10062893081761007,True,0.05994241274064205
537,546,277.0,470.7906137184116,812.0220843653428,965.1570060348596,689.3212996389892,6.535707489804434,1.1094873459398118,0.08664259927797834,True,0.06953351867664392
538,547,332.0,489.2710843373494,812.8915709378348,1081.0363215503762,772.1927710843373,6.649234222331173,1.223729355962367,0.35542168674698793,True,0.08811156028768607
541,550,150.0,476.05333333333334,813.4840073941295,778.9243642168944,720.5333333333333,6.579991678537825,1.2377070713070943,0.5066666666666667,True,0.07678038893080541
543,552,242.0,452.52479338842977,817.4395174913935,365.5375533051474,1206.103305785124,7.09515003347353,1.5558757467165842,0.6694214876033058,True,0.16108329399342836
550,559,239.0,458.8535564853556,824.617164845987,1593.368145095107,699.9581589958159,6.551020560393816,1.1470318017861634,0.22594142259414227,True,0.07203942064590363
552,561,244.0,494.15983606557376,826.3881982168774,923.862724445366,1154.72131147541,7.051614305075197,1.2009010606983397,0.3237704918032787,True,0.15395890526356903
554,563,213.0,477.0610328638498,825.7923120829807,1304.0756588659044,958.9295774647887,6.865817638886548,1.3927715221864756,0.6244131455399061,True,0.12355427616149739
556,565,203.0,449.128078817734,828.8157678260011,425.4584580961469,673.6108374384237,6.512652551632457,1.1651798933910475,0.20689655172413793,True,0.06576070155096758
558,567,355.0,494.4394366197183,832.8532809954081,1508.8572348256098,895.4338028169014,6.797308296732554,1.25460354598257,0.4112676056338028,True,0.1123430893251085
559,568,329.0,492.63829787234044,833.8238255654685,672.1000382531868,906.9969604863222,6.810139098936778,1.3791302944014119,0.4376899696048632,True,0.11444278137074182
566,575,484.0,674.1053719008264,849.0167316952067,651.0683887736118,615.7004132231405,6.422760503060581,1.0841514044105822,0.07644628099173553,True,0.05105034935725161
586,597,421.0,510.4394299287411,874.0376649061169,1515.6713697387097,1162.3634204275534,7.058210642755023,1.3701350665627525,0.39429928741092635,True,0.15503836058804454
591,602,304.0,535.9177631578947,878.5366040793277,1317.3661635536678,2503.4835526315787,7.8254384619987,1.156836999515585,0.13815789473684212,True,0.2805910831391041
597,608,327.0,515.5535168195719,887.467636695811,1006.4718719229355,630.9388379204893,6.447208929032677,1.0867098518079727,0.0672782874617737,True,0.05505120329645119
605,616,121.0,547.4793388429752,890.3751528417239,1326.6430372103555,5971.7768595041325,8.694799793510935,1.339701320948571,0.19834710743801653,True,0.4228574078398619
614,625,456.0,947.328947368421,905.0626090901935,1307.0655258783931,18625.348684210527,9.832278764372413,1.595900001262602,0.15350877192982457,True,0.6089997479038858
616,627,151.0,457.95364238410593,900.5982270682998,1723.1143295107809,868.9470198675497,6.767282156626117,1.2927922399773017,0.5761589403973509,True,0.1074294723478475
621,632,335.0,704.444776119403,914.1317052913483,1322.0784189093558,38166.432835820895,10.549711686717176,2.2399235191896802,0.5761194029850746,True,0.7264038023305661
624,636,204.0,472.0833333333333,916.4453559005244,779.9855043871034,657.8039215686274,6.4889068953799764,1.139685280385976,0.14215686274509803,True,0.06187485211161903
637,649,480.0,546.6833333333333,936.8792643516966,450.0081361848724,28615.804166666665,10.261714437424615,2.5129876102543913,0.5541666666666667,True,0.6792745952958914
638,650,402.0,559.094527363184,935.7565048319066,1308.7543202406164,7014.305970149254,8.855707052524448,1.2310496779217392,0.18407960199004975,True,0.4491890187912093
648,661,262.0,473.96946564885496,945.8544290545982,894.6356095989693,749.8473282442748,6.619869623467764,1.151062315894312,0.2633587786259542,True,0.08330620099094532
